,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
2483,Santi Mina,ES,FW,FW,Celta Vigo,25.0,1995.0,33,30,2367,26.3,7,0.27,3,0.11,10,0.38,7,0.27,0,1,4,0,8.5,7.7,2.6,10.3,23,36,135,7,0.27,3,0.11,10,0.38,7,0.27,0.38,0.27,0.11,0.38,0.27,0.38,0.32,0.10,0.42,0.29,0.39,27,17,8,15,4,5,32,15.6,27,28,2,26,6,33,22,0,432,662,65.3,5909,1027,260,361,72.0,97,150,64.7,31,51,60.8,3,2.6,1.7,+0.4,21,28,9,1,36,960,23,99,487,388,94,959,21,12,57.1,8,38.1,1833,622,19,11,62,34,683,135,53,2.02,40,0,1,7,4,1,8,0.30,6,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2484,Santiago Arias,CO,DF,DF,Granada,29.0,1992.0,12,4,440,4.9,1,0.20,0,0.00,1,0.20,1,0.20,0,0,1,0,0.7,0.7,0.4,1.2,5,11,21,1,0.20,0,0.00,1,0.20,1,0.20,0.20,0.20,0.00,0.20,0.20,0.20,0.15,0.09,0.24,0.15,0.24,12,5,8,3,1,4,9,44.4,5,8,4,4,5,17,10,0,153,218,70.2,2480,1038,75,92,81.5,64,91,70.3,12,23,52.2,0,0.4,0.2,-0.4,5,10,3,3,11,276,19,92,92,93,6,276,7,3,42.9,4,57.1,576,254,6,1,8,3,115,21,9,1.84,6,1,1,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2485,Santiago Arzamendia,PY,MF,MF,Cádiz,23.0,1998.0,14,5,469,5.2,1,0.19,0,0.00,1,0.19,1,0.19,0,0,2,0,0.2,0.2,0.0,0.3,9,3,23,1,0.19,0,0.00,1,0.19,1,0.19,0.19,0.19,0.00,0.19,0.19,0.19,0.04,0.01,0.05,0.04,0.05,14,6,6,5,3,6,13,46.2,7,6,0,6,4,18,7,0,105,170,61.8,1588,457,59,71,83.1,32,43,74.4,8,38,21.1,0,0.0,0.2,0.0,1,4,4,3,3,245,12,72,100,74,4,245,10,3,30.0,7,70.0,685,249,9,0,13,6,124,23,5,0.96,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2486,Saúl García,ES,MF,MF,Alavés,26.0,1994.0,1,0,4,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,33.3,32,10,0,0,0,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,5,1,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2487,Saúl Ñíguez,ES,FW,MF,Atlético Madrid,26.0,1994.0,3,2,201,2.2,0,0.00,1,0.45,1,0.45,0,0.00,0,0,0,0,0.3,0.3,0.1,0.4,4,5,10,0,0.00,1,0.45,1,0.45,0,0.00,0.45,0.00,0.45,0.45,0.00,0.45,0.14,0.05,0.19,0.14,0.19,7,2,0,6,1,3,4,75.0,1,7,1,6,0,7,3,0,95,117,81.2,1377,316,54,61,88.5,26,33,78.8,9,14,64.3,1,0.1,0.0,+0.9,1,3,0,0,5,138,3,28,73,41,6,138,2,1,50.0,1,50.0,318,159,5,0,2,1,77,10,3,1.34,2,0,0,0,1,0,1,0.45,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2488,Serge Aurier,CI,DF,DF,Villarreal,28.0,1992.0,19,10,1010,11.2,0,0.00,1,0.09,1,0.09,0,0.00,0,0,4,0,0.8,0.8,1.4,2.3,21,59,53,0,0.00,1,0.09,1,0.09,0,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.07,0.13,0.20,0.07,0.20,14,9,11,2,1,4,7,57.1,3,14,7,7,11,25,25,0,623,742,84.0,10097,3419,309,346,89.3,266,306,86.9,32,48,66.7,1,1.4,1.0,-0.4,6,35,11,4,59,858,31,285,377,200,23,858,19,14,73.7,5,26.3,1967,947,8,4,15,11,550,53,16,1.43,13,1,0,2,0,0,1,0.09,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2489,Sergi Darder,ES,MF,MF,Espanyol,27.0,1993.0,36,36,3125,34.7,3,0.09,9,0.26,12,0.35,3,0.09,0,0,4,0,2.6,2.6,3.9,6.5,94,221,65,3,0.09,9,0.26,12,0.35,3,0.09,0.35,0.09,0.26,0.35,0.09,0.35,0.07,0.11,0.19,0.07,0.19,45,22,16,19,10,18,54,33.3,36,16,1,15,26,71,32,1,1427,1733,82.3,25904,7951,644,704,91.5,566,646,87.6,170,276,61.6,9,3.9,3.3,+5.1,37,192,43,5,221,2002,61,385,1186,461,38,2002,77,53,68.8,24,31.2,8511,4410,75,11,38,32,1531,65,92,2.65,72,5,7,4,3,1,14,0.40,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2490,Sergi Guardiola,ES,FW,FW,Rayo Vallecano,30.0,1991.0,32,20,1710,19.0,8,0.42,2,0.11,10,0.53,7,0.37,1,1,3,0,7.1,6.3,2.0,8.3,23,32,114,8,0.42,2,0.11,10,0.53,7,0.37,0.47,0.42,0.11,0.53,0.37,0.47,0.37,0.10,0.48,0.33,0.44,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0,270,403,67.0,3792,824,168,223,75.3,67,97,69.1,16,24,66.7,2,2.0,1.9,0.0,15,10,12,2,32,610,19,51,245,322,85,609,20,13,65.0,7,35.0,1626,575,17,14,58,32,460,114,40,2.11,25,1,4,5,4,1,6,0.32,3,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2491,Sergi Gómez,ES,DF,DF,Espanyol,29.0,1992.0,31,31,2720,30.2,1,0.03,2,0.07,3,0.10,1,0.03,0,0,1,1,0.4,0.4,1.2,1.6,4,43,1,1,0.03,2,0.07,3,0.10,1,0.03,0.10,0.03,0.07,0.10,0.03,0.10,0.01,0.04,0.05,0.01,0.05,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2,1161,1371,84.7,23475,8416,339,373,90.9,677,721,93.9,136,246,55.3,2,1.2,0.9,+0.8,4,46,0,0,43,1630,264,992,612,31,14,1630,1,1,100.0,0,0.0,3020,1460,2,0,5,3,1082,1,16,0.53,16,0,0,0,0,0,2,0.07,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2492,Sergi Roberto,ES,MF,DF,Barcelona,29.0,1992.0,9,4,400,4.4,2,0.45,1,0.23,3,0.68,2,0.45,0,0,1,0,1.5,1.5,0.4,1.9,6,15,15,2,0.45,1,0.23,3,0.68,2,0.45,0.68,0.45,0.23,0.68,0.45,0.68,0.33,0.10,0.43,0.33,0.43,5,1,2,3,0,3,5,60.0,2,2,0,2,4,9,6,0,230,257,89.5,3128,673,145,154,94.2,63,71,88.7,9,13,69.2,1,0.4,0.2,+0.6,4,12,3,1,15,284,9,51,155,80,8,284,3,3,100.0,0,0.0,824,389,7,0,5,2,204,15,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2493,Sergio Agüero,AR,FW,FW,Barcelona,33.0,1988.0,4,2,151,1.7,1,0.60,0,0.00,1,0.60,1,0.60,0,0,0,0,1.0,1.0,0.1,1.1,4,3,13,1,0.60,0,0.00,1,0.60,1,0.60,0.60,0.60,0.00,0.60,0.60,0.60,0.61,0.07,0.68,0.61,0.68,1,1,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0,30,42,71.4,396,45,14,20,70.0,12,15,80.0,0,0,0,0,0.1,0.2,-0.1,1,3,0,0,3,57,0,1,26,31,15,57,2,1,50.0,1,50.0,172,85,2,2,4,1,53,13,3,1.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2494,Sergio Asenjo,ES,GK,-,Villarreal,32.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,540.0,9.0,1.5,28.0,19.0,71.4,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,71.4,0.0,0.0,1.0,0.0,8.9,0.28,-0.1,-0.01,15.0,52,56,28.8,170.0,38.0,21.2,28.6,28.0,32.2,52,56,21.2,28.6,28.0,32.2,105.0,3.0,2.9,14.0,2.33,16.8,La Liga,2022
2495,Sergio Asenjo,ES,GK,GK,Villarreal,32.0,1989.0,6,6,540,6.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0,185,228,81.1,4206,2778,43,43,100.0,103,104,99.0,37,76,48.7,0,0.0,0.0,0.0,0,1,0,0,0,247,206,246,1,0,0,247,0,0,0,0,0,614,372,0,0,0,0,104,0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2496,Sergio Busquets,ES,MF,MF,Barcelona,33.0,1988.0,36,36,3198,35.5,2,0.06,0,0.00,2,0.06,2,0.06,0,0,12,0,0.6,0.6,1.7,2.3,24,291,36,2,0.06,0,0.00,2,0.06,2,0.06,0.06,0.06,0.00,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07,93,49,31,48,14,46,83,55.4,37,44,8,36,45,138,31,0,2430,2793,87.0,42404,12095,1078,1187,90.8,984,1090,90.3,272,355,76.6,0,1.7,2.7,-1.7,33,274,25,1,291,3086,80,543,2055,498,23,3086,26,21,80.8,5,19.2,6238,3114,33,0,20,15,2260,36,92,2.59,85,0,0,0,4,3,3,0.08,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2497,Sergio Canales,ES,FW,MF,Betis,30.0,1991.0,34,33,2791,31.0,5,0.16,8,0.26,13,0.42,5,0.16,0,0,6,0,4.1,4.1,5.6,9.8,99,238,166,5,0.16,8,0.26,13,0.42,5,0.16,0.42,0.16,0.26,0.42,0.16,0.42,0.13,0.18,0.31,0.13,0.31,24,14,8,12,4,10,35,28.6,25,16,1,15,10,34,12,0,1551,1878,82.6,25591,6640,771,867,88.9,554,633,87.5,154,250,61.6,8,5.6,5.9,+2.4,65,145,56,5,238,2105,21,245,1113,774,72,2105,57,29,50.9,28,49.1,8273,4332,80,10,50,41,1704,166,134,4.32,116,7,5,5,1,0,13,0.42,11,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2498,Sergio Escudero,ES,DF,MF,Granada,31.0,1989.0,27,15,1434,15.9,2,0.13,1,0.06,3,0.19,2,0.13,0,0,6,0,1.1,1.1,1.6,2.7,17,51,37,2,0.13,1,0.06,3,0.19,2,0.13,0.19,0.13,0.06,0.19,0.13,0.19,0.07,0.10,0.17,0.07,0.17,46,24,25,17,4,26,54,48.1,28,18,3,15,26,72,35,0,521,732,71.2,9345,3906,231,283,81.6,205,261,78.5,61,139,43.9,1,1.6,1.3,-0.6,13,34,10,5,51,934,47,281,443,214,14,934,12,3,25.0,9,75.0,1514,801,13,1,19,10,412,37,47,2.95,28,7,1,7,2,2,5,0.31,3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2499,Sergio Herrera,ES,GK,-,Osasuna,28.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36.0,3240.0,48.0,1.33,147.0,97.0,70.1,42.9,12.0,10.0,14.0,12.0,33.3,7.0,4.0,3.0,0.0,70.1,42.9,0.0,10.0,1.0,48.1,0.29,1.1,0.03,388.0,850,306,45.6,852.0,78.0,69.0,85.6,46.5,58.5,850,306,69.0,85.6,46.5,58.5,529.0,23.0,4.3,64.0,1.78,18.1,La Liga,2022
2500,Sergio Herrera,ES,GK,GK,Osasuna,28.0,1993.0,36,36,3240,36.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,2,3,0,0,3,6,50.0,3,1,0,1,1,4,18,0,668,1160,57.6,28646,25456,42,43,97.7,185,196,94.4,440,917,48.0,0,0.0,0.1,0.0,1,64,0,0,0,1253,925,1240,13,0,0,1253,3,3,100.0,0,0.0,4274,2444,0,0,3,0,416,0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2501,Sergio Postigo,ES,DF,DF,Levante,32.0,1988.0,13,10,848,9.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.1,0.1,0.1,0.2,2,25,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,11,7,8,2,1,4,8,50.0,4,7,5,2,7,18,45,1,304,364,83.5,5624,2444,111,121,91.7,162,174,93.1,29,63,46.0,0,0.1,0.1,-0.1,3,15,0,0,25,445,94,261,179,8,6,445,1,0,0.0,1,100.0,1007,546,1,0,3,1,251,2,5,0.53,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2502,Sergio Rico,ES,GK,-,Mallorca,27.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,1260.0,29.0,2.07,57.0,29.0,54.4,25.0,4.0,0.0,10.0,1.0,7.1,4.0,3.0,1.0,0.0,54.4,25.0,0.0,4.0,2.0,21.4,0.31,-5.6,-0.4,94.0,201,90,46.8,270.0,50.0,52.2,66.7,39.4,48.4,201,90,52.2,66.7,39.4,48.4,194.0,2.0,1.0,5.0,0.36,12.6,La Liga,2022
2503,Sergio Rico,ES,GK,GK,Mallorca,27.0,1993.0,14,14,1260,14.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,245,360,68.1,8430,7125,43,43,100.0,80,83,96.4,121,233,51.9,0,0.0,0.0,0.0,1,5,0,0,0,385,327,384,1,0,0,385,0,0,0,0,0,945,558,0,0,0,0,133,0,4,0.29,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2504,Sergio Santos,ES,DF,DF,Real Madrid,20.0,2001.0,1,0,11,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100.0,136,39,4,4,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,1,0,8,0,3,4,1,0,8,0,0,0,0,0,16,13,0,0,0,0,7,1,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2505,Sergiño Dest,US,DF,FW,Barcelona,20.0,2000.0,21,17,1512,16.8,0,0.00,3,0.18,3,0.18,0,0.00,0,0,2,0,1.1,1.1,2.5,3.7,75,81,158,0,0.00,3,0.18,3,0.18,0,0.00,0.18,0.00,0.18,0.18,0.00,0.18,0.07,0.15,0.22,0.07,0.22,32,15,21,10,1,13,18,72.2,5,22,4,18,2,34,18,0,876,999,87.7,12393,3470,530,561,94.5,281,327,85.9,29,48,60.4,3,2.5,2.8,+0.5,18,63,15,4,81,1183,27,255,527,418,48,1183,66,37,56.1,29,43.9,4574,2643,40,23,33,24,846,158,43,2.56,32,2,7,0,2,0,3,0.18,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2506,Shkodran Mustafi,DE,DF,DF,Levante,29.0,1992.0,11,8,658,7.3,1,0.14,0,0.00,1,0.14,1,0.14,0,0,1,0,0.1,0.1,0.0,0.1,4,18,0,1,0.14,0,0.00,1,0.14,1,0.14,0.14,0.14,0.00,0.14,0.14,0.14,0.02,0.00,0.02,0.02,0.02,9,6,6,3,0,5,9,55.6,4,6,3,3,15,24,40,0,287,368,78.0,6770,2506,53,68,77.9,176,196,89.8,56,95,58.9,0,0.0,0.1,0.0,0,24,0,0,18,450,69,260,183,10,3,450,4,2,50.0,2,50.0,1251,711,1,0,1,1,264,0,4,0.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
2507,Son,ES,DF,DF,Levante,27.0,1994.0,26,22,1971,21.9,1,0.05,0,0.00,1,0.05,1,0.05,0,0,5,1,0.9,0.9,1.3,2.2,37,96,111,1,0.05,0,0.00,1,0.05,1,0.05,0.05,0.05,0.00,0.05,0.05,0.05,0.04,0.06,0.10,0.04,0.10,28,18,16,7,5,17,34,50.0,17,11,5,6,19,47,33,1,789,1073,73.5,13969,4767,384,437,87.9,294,370,79.5,94,197,47.7,0,1.3,1.9,-1.3,16,56,29,7,96,1260,56,395,524,354,33,1260,39,19,48.7,20,51.3,2607,1417,23,11,35,4,721,111,39,1.78,33,2,1,1,1,1,4,0.18,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2022
